goal,dimension,region_id,score,year
LIV,pressures,5,13.17,2008
LIV,pressures,6,6.71,2008
LIV,pressures,7,14.86,2008
LIV,pressures,8,13.66,2008
LIV,pressures,9,8.42,2008
LIV,pressures,10,11.64,2008
LIV,pressures,11,13.38,2008
LIV,pressures,0,10.93,2008
LSP,pressures,1,7.98,2008
LSP,pressures,2,19.24,2008
LSP,pressures,3,20.13,2008
LSP,pressures,4,21.37,2008
LSP,pressures,5,32.23,2008
LSP,pressures,6,17.29,2008
LSP,pressures,7,29.01,2008
LSP,pressures,8,25.74,2008
LSP,pressures,9,29.79,2008
LSP,pressures,10,39.12,2008
LSP,pressures,11,36.2,2008
LSP,pressures,0,27.71,2008
MAR,pressures,1,11.93,2008
MAR,pressures,2,11.54,2008
MAR,pressures,3,14.03,2008
MAR,pressures,4,15.38,2008
MAR,pressures,5,43.27,2008
MAR,pressures,6,16.24,2008
MAR,pressures,7,22.67,2008
MAR,pressures,8,23.57,2008
MAR,pressures,9,19.11,2008
MAR,pressures,10,39.02,2008
MAR,pressures,11,24.16,2008
MAR,pressures,0,42.63,2008
RAO,pressures,1,9.12,2008
RAO,pressures,2,13.8,2008
RAO,pressures,3,13.24,2008
RAO,pressures,4,14.56,2008
RAO,pressures,5,35.52,2008
RAO,pressures,6,18.35,2008
RAO,pressures,7,30.78,2008
RAO,pressures,8,25.94,2008
RAO,pressures,9,25.99,2008
RAO,pressures,10,33.69,2008
RAO,pressures,11,30.59,2008
RAO,pressures,0,30.96,2008
SP,pressures,1,NA,2008
SP,pressures,2,NA,2008
SP,pressures,3,NA,2008
SP,pressures,4,NA,2008
SP,pressures,5,NA,2008
SP,pressures,6,NA,2008
SP,pressures,7,NA,2008
SP,pressures,8,NA,2008
SP,pressures,9,NA,2008
SP,pressures,10,NA,2008
SP,pressures,11,NA,2008
SP,pressures,0,NA,2008
SPFIS,pressures,1,7.18,2008
SPFIS,pressures,2,14.01,2008
SPFIS,pressures,3,12.76,2008
SPFIS,pressures,4,13.93,2008
SPFIS,pressures,5,21.74,2008
SPFIS,pressures,6,12.61,2008
SPFIS,pressures,7,19.32,2008
SPFIS,pressures,8,13.4,2008
SPFIS,pressures,9,18.25,2008
SPFIS,pressures,10,19.49,2008
SPFIS,pressures,11,16.3,2008
SPFIS,pressures,0,21.16,2008
SPP,pressures,1,9.33,2008
SPP,pressures,2,9.79,2008
SPP,pressures,3,9.85,2008
SPP,pressures,4,11.04,2008
SPP,pressures,5,32.49,2008
SPP,pressures,6,12.5,2008
SPP,pressures,7,16.84,2008
SPP,pressures,8,14.53,2008
SPP,pressures,9,13.65,2008
SPP,pressures,10,23.7,2008
SPP,pressures,11,15.17,2008
SPP,pressures,0,30.04,2008
TR,pressures,1,0.05,2008
TR,pressures,2,6.77,2008
TR,pressures,3,2.3,2008
TR,pressures,4,2.75,2008
TR,pressures,5,26.45,2008
TR,pressures,6,13.65,2008
TR,pressures,7,19.93,2008
TR,pressures,8,15.55,2008
TR,pressures,9,21.69,2008
TR,pressures,10,26.76,2008
TR,pressures,11,19.06,2008
TR,pressures,0,18.87,2008
BD,pressures,1,NA,2009
BD,pressures,2,NA,2009
BD,pressures,3,NA,2009
BD,pressures,4,NA,2009
BD,pressures,5,NA,2009
BD,pressures,6,NA,2009
BD,pressures,7,NA,2009
BD,pressures,8,NA,2009
BD,pressures,9,NA,2009
BD,pressures,10,NA,2009
BD,pressures,11,NA,2009
BD,pressures,0,NA,2009
CW,pressures,1,25.81,2009
CW,pressures,2,15.27,2009
CW,pressures,3,18.89,2009
CW,pressures,4,21.55,2009
CW,pressures,5,56.05,2009
CW,pressures,6,28.15,2009
CW,pressures,7,32.64,2009
CW,pressures,8,45.33,2009
CW,pressures,9,43.43,2009
CW,pressures,10,57.36,2009
CW,pressures,11,53.98,2009
CW,pressures,0,47.23,2009
ECO,pressures,1,NA,2009
ECO,pressures,2,NA,2009
ECO,pressures,3,NA,2009
ECO,pressures,4,NA,2009
ECO,pressures,5,17.21,2009
ECO,pressures,6,17.44,2009
ECO,pressures,7,20.45,2009
ECO,pressures,8,18.69,2009
ECO,pressures,9,20.53,2009
