goal,dimension,region_id,score,year
RAO,resilience,1,69.98,2007
RAO,resilience,2,61.93,2007
RAO,resilience,3,56.75,2007
RAO,resilience,4,54.63,2007
RAO,resilience,5,68.03,2007
RAO,resilience,6,69.71,2007
RAO,resilience,7,68.42,2007
RAO,resilience,8,68.31,2007
RAO,resilience,9,70.1,2007
RAO,resilience,10,69.09,2007
RAO,resilience,11,66.08,2007
RAO,resilience,0,73.84,2007
SP,resilience,1,NA,2007
SP,resilience,2,NA,2007
SP,resilience,3,NA,2007
SP,resilience,4,NA,2007
SP,resilience,5,NA,2007
SP,resilience,6,NA,2007
SP,resilience,7,NA,2007
SP,resilience,8,NA,2007
SP,resilience,9,NA,2007
SP,resilience,10,NA,2007
SP,resilience,11,NA,2007
SP,resilience,0,NA,2007
SPFIS,resilience,1,69.98,2007
SPFIS,resilience,2,61.93,2007
SPFIS,resilience,3,56.75,2007
SPFIS,resilience,4,54.63,2007
SPFIS,resilience,5,55.27,2007
SPFIS,resilience,6,57.64,2007
SPFIS,resilience,7,56.15,2007
SPFIS,resilience,8,56.04,2007
SPFIS,resilience,9,57.64,2007
SPFIS,resilience,10,56.86,2007
SPFIS,resilience,11,54.01,2007
SPFIS,resilience,0,61.55,2007
SPP,resilience,1,60.22,2007
SPP,resilience,2,68.72,2007
SPP,resilience,3,60.33,2007
SPP,resilience,4,61.57,2007
SPP,resilience,5,65.11,2007
SPP,resilience,6,69.13,2007
SPP,resilience,7,65.49,2007
SPP,resilience,8,65.27,2007
SPP,resilience,9,69.16,2007
SPP,resilience,10,67.59,2007
SPP,resilience,11,62.58,2007
SPP,resilience,0,71.9,2007
TR,resilience,1,69.98,2007
TR,resilience,2,61.93,2007
TR,resilience,3,56.75,2007
TR,resilience,4,54.63,2007
TR,resilience,5,68.03,2007
TR,resilience,6,69.71,2007
TR,resilience,7,68.42,2007
TR,resilience,8,68.31,2007
TR,resilience,9,70.1,2007
TR,resilience,10,69.09,2007
TR,resilience,11,66.08,2007
TR,resilience,0,73.84,2007
BD,resilience,1,NA,2008
BD,resilience,2,NA,2008
BD,resilience,3,NA,2008
BD,resilience,4,NA,2008
BD,resilience,5,NA,2008
BD,resilience,6,NA,2008
BD,resilience,7,NA,2008
