"","year","rgn_id","rgn_name","score"
"143",2017,"1","Offshore",NA
"144",2005,"12","Northeast",0.745188177045967
"145",2006,"12","Northeast",0.768746340505748
"146",2007,"12","Northeast",0.724843750033433
"147",2008,"12","Northeast",0.729547764757997
"148",2009,"12","Northeast",0.734838052208079
"149",2010,"12","Northeast",0.724021148185434
"150",2011,"12","Northeast",0.729096697865711
"151",2012,"12","Northeast",0.708784118436375
"152",2013,"12","Northeast",0.704081770026927
"153",2014,"12","Northeast",0.688893260803785
"154",2015,"12","Northeast",0.674638881789836
"155",2016,"12","Northeast",0.677957779236008
"156",2017,"12","Northeast",0.680981122747427
