"","year","rgn_id","rgn_name","score"
"140",2014,4,"Mid-Atlantic Bight",NA
"141",2015,4,"Mid-Atlantic Bight",NA
"142",2016,4,"Mid-Atlantic Bight",NA
"143",2017,4,"Mid-Atlantic Bight",NA
"144",2005,1,"Offshore",NA
"145",2006,1,"Offshore",NA
"146",2007,1,"Offshore",NA
"147",2008,1,"Offshore",NA
"148",2009,1,"Offshore",NA
"149",2010,1,"Offshore",NA
"150",2011,1,"Offshore",NA
"151",2012,1,"Offshore",NA
"152",2013,1,"Offshore",NA
"153",2014,1,"Offshore",NA
"154",2015,1,"Offshore",NA
"155",2016,1,"Offshore",NA
"156",2017,1,"Offshore",NA
