rgn_id,stock_id,year,bbmsy
1,Katsuwonus_pelamis-77,2003,1.74
1,Katsuwonus_pelamis-77,2004,1.61
1,Katsuwonus_pelamis-77,2005,1.78
1,Katsuwonus_pelamis-77,2006,1.88
1,Katsuwonus_pelamis-77,2007,2.01
1,Katsuwonus_pelamis-77,2008,1.79
1,Katsuwonus_pelamis-77,2009,1.73
1,Katsuwonus_pelamis-77,2010,1.79
1,Katsuwonus_pelamis-77,2011,1.71
1,Katsuwonus_pelamis-77,2012,1.70054545454544
1,Katsuwonus_pelamis-77,2013,1.67790909090908
1,Katsuwonus_pelamis-77,2014,1.65527272727272
1,Sarda_chiliensis-77,2001,1.01522958900105
1,Sarda_chiliensis-77,2002,1.13490088515801
1,Sarda_chiliensis-77,2003,1.25220984446084
1,Sarda_chiliensis-77,2004,1.37704010551665
1,Sarda_chiliensis-77,2005,1.48819448975137
1,Sarda_chiliensis-77,2006,1.56040037095374
1,Sarda_chiliensis-77,2007,1.48964290221229
1,Sarda_chiliensis-77,2008,1.36557701748083
1,Sarda_chiliensis-77,2009,1.17751343138309
1,Sarda_chiliensis-77,2010,0.979582026367112
1,Sarda_chiliensis-77,2011,0.744081611932389
1,Sarda_chiliensis-77,2012,0.607973648706279
1,Sarda_chiliensis-77,2013,0.509573221972153
1,Sarda_chiliensis-77,2014,0.463004201409609
1,Sarda_sarda-31,2001,0.958906230658671
1,Sarda_sarda-31,2002,0.889411859561066
1,Sarda_sarda-31,2003,0.824041380677317
1,Sarda_sarda-31,2004,0.756349806908197
1,Sarda_sarda-31,2005,0.674191788004864
1,Sarda_sarda-31,2006,0.596464972283694
1,Sarda_sarda-31,2007,0.539378069939138
1,Sarda_sarda-31,2008,0.494012510239007
1,Sarda_sarda-31,2009,0.466270102179834
1,Sarda_sarda-31,2010,0.456474514836171
1,Sarda_sarda-31,2011,0.445733891707582
1,Sarda_sarda-31,2012,0.437272946094398
1,Sarda_sarda-31,2013,0.430990476265406
