rgn_id,year,pressure_score
4,1965,0.0700465016836817
4,1966,0.0636324763482816
4,1967,0.0847453097439735
4,1968,0.0617617189587899
4,1969,0.0505371746218398
4,1970,0.0729862632957401
4,1971,0.0676145170773425
4,1972,0.0866160671334652
4,1973,0.00991501416430595
4,1974,0.00962103800310012
4,1975,0.00403549094018922
4,1976,0.0149927842214977
4,1977,0.00780373082473676
4,1978,0.0053450211128334
4,1979,0.0456999305147256
4,1980,0.0125607996151585
4,1981,0.0563899727403923
4,1982,0.101288150088193
4,1983,1
4,1984,0.0318028756213587
4,1985,0.00320701266770004
4,1986,0.0486396921267839
4,1987,1
4,1988,1
4,1989,1
4,1990,1
4,1991,0.974397348869528
4,1992,0.661980864824416
4,1993,0.821262493986852
4,1994,0.938852958469186
4,1995,0.748302955796676
4,1996,0.971992089368753
