rgn_id,year,pressure_score
1,2007,0.0565004839913092
1,2008,0.0614620152671218
1,2009,0.0611521606477951
1,2010,0.0615960767176745
1,2011,0.0615394179629045
1,2012,0.0615921899606935
1,2013,0.0613019304157372
1,2014,0.0612357130368303
2,2007,0.0565004839913092
2,2008,0.0614620152671218
2,2009,0.0611521606477951
2,2010,0.0615960767176745
2,2011,0.0615394179629045
2,2012,0.0615921899606935
2,2013,0.0613019304157372
2,2014,0.0612357130368303
3,2007,0.0565004839913092
3,2008,0.0614620152671218
3,2009,0.0611521606477951
3,2010,0.0615960767176745
3,2011,0.0615394179629045
3,2012,0.0615921899606935
3,2013,0.0613019304157372
3,2014,0.0612357130368303
4,2007,0.0565004839913092
4,2008,0.0614620152671218
4,2009,0.0611521606477951
4,2010,0.0615960767176745
4,2011,0.0615394179629045
4,2012,0.0615921899606935
4,2013,0.0613019304157372
4,2014,0.0612357130368303
5,2007,0.0565004839913092
5,2008,0.0614620152671218
5,2009,0.0611521606477951
5,2010,0.0615960767176745
5,2011,0.0615394179629045
5,2012,0.0615921899606935
5,2013,0.0613019304157372
5,2014,0.0612357130368303
6,2007,0.0565004839913092
6,2008,0.0614620152671218
6,2009,0.0611521606477951
6,2010,0.0615960767176745
6,2011,0.0615394179629045
6,2012,0.0615921899606935
6,2013,0.0613019304157372
6,2014,0.0612357130368303
7,2007,0.0565004839913092
7,2008,0.0614620152671218
7,2009,0.0611521606477951
7,2010,0.0615960767176745
7,2011,0.0615394179629045
7,2012,0.0615921899606935
7,2013,0.0613019304157372
7,2014,0.0612357130368303
8,2007,0.0565004839913092
8,2008,0.0614620152671218
8,2009,0.0611521606477951
8,2010,0.0615960767176745
8,2011,0.0615394179629045
8,2012,0.0615921899606935
8,2013,0.0613019304157372
8,2014,0.0612357130368303
9,2007,0.0565004839913092
9,2008,0.0614620152671218
9,2009,0.0611521606477951
9,2010,0.0615960767176745
9,2011,0.0615394179629045
9,2012,0.0615921899606935
9,2013,0.0613019304157372
9,2014,0.0612357130368303
10,2007,0.0565004839913092
10,2008,0.0614620152671218
10,2009,0.0611521606477951
10,2010,0.0615960767176745
10,2011,0.0615394179629045
10,2012,0.0615921899606935
10,2013,0.0613019304157372
10,2014,0.0612357130368303
11,2007,0.0565004839913092
11,2008,0.0614620152671218
11,2009,0.0611521606477951
11,2010,0.0615960767176745
11,2011,0.0615394179629045
11,2012,0.0615921899606935
11,2013,0.0613019304157372
11,2014,0.0612357130368303
